phase,palette,pen,source_index,track,source_rgb,neo_word,neo_rgb
102,62,3,81,4,#006666,0x0066,#006363
102,62,4,82,5,#006e6e,0x3066,#006b6b
102,62,5,83,6,#007676,0x0077,#007373
102,62,6,84,7,#007676,0x0077,#007373
102,63,1,84,7,#007676,0x0077,#007373
102,63,2,85,8,#006e6e,0x3066,#006b6b
102,63,3,86,9,#006666,0x0066,#006363
102,63,4,87,10,#005e5e,0x3055,#005a5a
102,63,5,90,13,#004747,0x3044,#004a4a
102,63,6,91,14,#003f3f,0x0044,#004242
102,64,1,84,7,#007676,0x0077,#007373
102,64,2,85,8,#006e6e,0x3066,#006b6b
102,64,3,86,9,#006666,0x0066,#006363
102,64,4,87,10,#005e5e,0x3055,#005a5a
102,64,5,88,11,#005656,0x0055,#005252
102,64,6,89,12,#004f4f,0x0055,#005252
102,65,1,90,13,#004747,0x3044,#004a4a
102,65,2,91,14,#003f3f,0x0044,#004242
102,65,3,92,15,#003737,0x3033,#003a3a
102,65,4,93,16,#002f2f,0x0033,#003131
102,65,5,94,17,#002727,0x3022,#002929
102,65,6,95,18,#001f1f,0x0022,#002121
102,66,1,79,2,#005656,0x0055,#005252
102,66,2,80,3,#005e5e,0x3055,#005a5a
102,66,3,81,4,#006666,0x0066,#006363
102,66,4,82,5,#006e6e,0x3066,#006b6b
102,66,5,83,6,#007676,0x0077,#007373
102,66,6,84,7,#007676,0x0077,#007373
102,68,1,79,2,#005656,0x0055,#005252
102,68,2,80,3,#005e5e,0x3055,#005a5a
102,68,3,84,7,#007676,0x0077,#007373
102,69,1,90,13,#004747,0x3044,#004a4a
102,70,1,85,8,#006e6e,0x3066,#006b6b
102,70,2,86,9,#006666,0x0066,#006363
102,70,3,87,10,#005e5e,0x3055,#005a5a
102,70,4,88,11,#005656,0x0055,#005252
102,70,5,89,12,#004f4f,0x0055,#005252
102,70,6,95,18,#001f1f,0x0022,#002121
102,70,7,96,19,#001717,0x3011,#001919
102,74,1,84,7,#007676,0x0077,#007373
102,74,2,85,8,#006e6e,0x3066,#006b6b
102,74,3,86,9,#006666,0x0066,#006363
102,74,4,87,10,#005e5e,0x3055,#005a5a
102,74,5,88,11,#005656,0x0055,#005252
102,74,6,89,12,#004f4f,0x0055,#005252
102,76,1,77,0,#004747,0x3044,#004a4a
102,76,2,78,1,#004f4f,0x0055,#005252
102,76,3,79,2,#005656,0x0055,#005252
102,79,1,84,7,#007676,0x0077,#007373
102,79,2,85,8,#006e6e,0x3066,#006b6b
102,79,3,86,9,#006666,0x0066,#006363
102,79,4,87,10,#005e5e,0x3055,#005a5a
103,34,1,77,0,#004f4f,0x0055,#005252
103,34,2,78,1,#005656,0x0055,#005252
103,34,3,79,2,#005e5e,0x3055,#005a5a
103,35,1,78,1,#005656,0x0055,#005252
103,35,2,79,2,#005e5e,0x3055,#005a5a
103,36,1,84,7,#006e6e,0x3066,#006b6b
103,36,2,85,8,#006666,0x0066,#006363
103,36,3,86,9,#005e5e,0x3055,#005a5a
103,36,4,87,10,#005656,0x0055,#005252
103,37,1,84,7,#006e6e,0x3066,#006b6b
103,37,2,85,8,#006666,0x0066,#006363
103,37,3,86,9,#005e5e,0x3055,#005a5a
103,37,4,87,10,#005656,0x0055,#005252
103,37,5,88,11,#004f4f,0x0055,#005252
103,38,1,79,2,#005e5e,0x3055,#005a5a
103,38,2,80,3,#006666,0x0066,#006363
103,38,3,81,4,#006e6e,0x3066,#006b6b
103,38,4,82,5,#007676,0x0077,#007373
103,38,5,83,6,#007676,0x0077,#007373
103,38,6,84,7,#006e6e,0x3066,#006b6b
103,49,1,79,2,#005e5e,0x3055,#005a5a
103,49,2,80,3,#006666,0x0066,#006363
103,49,3,81,4,#006e6e,0x3066,#006b6b
103,49,4,82,5,#007676,0x0077,#007373
103,49,5,83,6,#007676,0x0077,#007373
103,49,6,84,7,#006e6e,0x3066,#006b6b
103,50,1,90,13,#003f3f,0x0044,#004242
103,50,2,94,17,#001f1f,0x0022,#002121
103,50,3,95,18,#001717,0x3011,#001919
103,56,1,77,0,#004f4f,0x0055,#005252
103,56,2,78,1,#005656,0x0055,#005252
103,56,3,79,2,#005e5e,0x3055,#005a5a
103,59,1,77,0,#004f4f,0x0055,#005252
103,59,2,78,1,#005656,0x0055,#005252
103,59,3,79,2,#005e5e,0x3055,#005a5a
103,60,1,83,6,#007676,0x0077,#007373
103,60,2,84,7,#006e6e,0x3066,#006b6b
103,62,1,79,2,#005e5e,0x3055,#005a5a
103,62,2,80,3,#006666,0x0066,#006363
103,62,3,81,4,#006e6e,0x3066,#006b6b
103,62,4,82,5,#007676,0x0077,#007373
103,62,5,83,6,#007676,0x0077,#007373
103,62,6,84,7,#006e6e,0x3066,#006b6b
103,63,1,84,7,#006e6e,0x3066,#006b6b
103,63,2,85,8,#006666,0x0066,#006363
103,63,3,86,9,#005e5e,0x3055,#005a5a
103,63,4,87,10,#005656,0x0055,#005252
103,63,5,90,13,#003f3f,0x0044,#004242
103,63,6,91,14,#003737,0x3033,#003a3a
103,64,1,84,7,#006e6e,0x3066,#006b6b
103,64,2,85,8,#006666,0x0066,#006363
103,64,3,86,9,#005e5e,0x3055,#005a5a
103,64,4,87,10,#005656,0x0055,#005252
103,64,5,88,11,#004f4f,0x0055,#005252
103,64,6,89,12,#004747,0x3044,#004a4a
103,65,1,90,13,#003f3f,0x0044,#004242
103,65,2,91,14,#003737,0x3033,#003a3a
103,65,3,92,15,#002f2f,0x0033,#003131
103,65,4,93,16,#002727,0x3022,#002929
103,65,5,94,17,#001f1f,0x0022,#002121
103,65,6,95,18,#001717,0x3011,#001919
103,66,1,79,2,#005e5e,0x3055,#005a5a
103,66,2,80,3,#006666,0x0066,#006363
103,66,3,81,4,#006e6e,0x3066,#006b6b
103,66,4,82,5,#007676,0x0077,#007373
103,66,5,83,6,#007676,0x0077,#007373
103,66,6,84,7,#006e6e,0x3066,#006b6b
103,68,1,79,2,#005e5e,0x3055,#005a5a
103,68,2,80,3,#006666,0x0066,#006363
103,68,3,84,7,#006e6e,0x3066,#006b6b
103,69,1,90,13,#003f3f,0x0044,#004242
103,70,1,85,8,#006666,0x0066,#006363
103,70,2,86,9,#005e5e,0x3055,#005a5a
103,70,3,87,10,#005656,0x0055,#005252
103,70,4,88,11,#004f4f,0x0055,#005252
103,70,5,89,12,#004747,0x3044,#004a4a
103,70,6,95,18,#001717,0x3011,#001919
103,70,7,96,19,#000f0f,0x0011,#001010
103,74,1,84,7,#006e6e,0x3066,#006b6b
103,74,2,85,8,#006666,0x0066,#006363
103,74,3,86,9,#005e5e,0x3055,#005a5a
103,74,4,87,10,#005656,0x0055,#005252
103,74,5,88,11,#004f4f,0x0055,#005252
103,74,6,89,12,#004747,0x3044,#004a4a
103,76,1,77,0,#004f4f,0x0055,#005252
103,76,2,78,1,#005656,0x0055,#005252
103,76,3,79,2,#005e5e,0x3055,#005a5a
103,79,1,84,7,#006e6e,0x3066,#006b6b
103,79,2,85,8,#006666,0x0066,#006363
103,79,3,86,9,#005e5e,0x3055,#005a5a
103,79,4,87,10,#005656,0x0055,#005252
104,34,1,77,0,#005656,0x0055,#005252
104,34,2,78,1,#005e5e,0x3055,#005a5a
104,34,3,79,2,#006666,0x0066,#006363
104,35,1,78,1,#005e5e,0x3055,#005a5a
104,35,2,79,2,#006666,0x0066,#006363
104,36,1,84,7,#006666,0x0066,#006363
104,36,2,85,8,#005e5e,0x3055,#005a5a
104,36,3,86,9,#005656,0x0055,#005252
104,36,4,87,10,#004f4f,0x0055,#005252
104,37,1,84,7,#006666,0x0066,#006363
104,37,2,85,8,#005e5e,0x3055,#005a5a
104,37,3,86,9,#005656,0x0055,#005252
104,37,4,87,10,#004f4f,0x0055,#005252
104,37,5,88,11,#004747,0x3044,#004a4a
104,38,1,79,2,#006666,0x0066,#006363
104,38,2,80,3,#006e6e,0x3066,#006b6b
104,38,3,81,4,#007676,0x0077,#007373
104,38,4,82,5,#007676,0x0077,#007373
104,38,5,83,6,#006e6e,0x3066,#006b6b
104,38,6,84,7,#006666,0x0066,#006363
104,49,1,79,2,#006666,0x0066,#006363
104,49,2,80,3,#006e6e,0x3066,#006b6b
104,49,3,81,4,#007676,0x0077,#007373
104,49,4,82,5,#007676,0x0077,#007373
104,49,5,83,6,#006e6e,0x3066,#006b6b
104,49,6,84,7,#006666,0x0066,#006363
104,50,1,90,13,#003737,0x3033,#003a3a
104,50,2,94,17,#001717,0x3011,#001919
104,50,3,95,18,#000f0f,0x0011,#001010
104,56,1,77,0,#005656,0x0055,#005252
104,56,2,78,1,#005e5e,0x3055,#005a5a
104,56,3,79,2,#006666,0x0066,#006363
104,59,1,77,0,#005656,0x0055,#005252
104,59,2,78,1,#005e5e,0x3055,#005a5a
104,59,3,79,2,#006666,0x0066,#006363
104,60,1,83,6,#006e6e,0x3066,#006b6b
104,60,2,84,7,#006666,0x0066,#006363
104,62,1,79,2,#006666,0x0066,#006363
104,62,2,80,3,#006e6e,0x3066,#006b6b
104,62,3,81,4,#007676,0x0077,#007373
104,62,4,82,5,#007676,0x0077,#007373
104,62,5,83,6,#006e6e,0x3066,#006b6b
104,62,6,84,7,#006666,0x0066,#006363
104,63,1,84,7,#006666,0x0066,#006363
104,63,2,85,8,#005e5e,0x3055,#005a5a
104,63,3,86,9,#005656,0x0055,#005252
104,63,4,87,10,#004f4f,0x0055,#005252
104,63,5,90,13,#003737,0x3033,#003a3a
104,63,6,91,14,#002f2f,0x0033,#003131
104,64,1,84,7,#006666,0x0066,#006363
104,64,2,85,8,#005e5e,0x3055,#005a5a
104,64,3,86,9,#005656,0x0055,#005252
104,64,4,87,10,#004f4f,0x0055,#005252
104,64,5,88,11,#004747,0x3044,#004a4a
104,64,6,89,12,#003f3f,0x0044,#004242
104,65,1,90,13,#003737,0x3033,#003a3a
104,65,2,91,14,#002f2f,0x0033,#003131
104,65,3,92,15,#002727,0x3022,#002929
104,65,4,93,16,#001f1f,0x0022,#002121
104,65,5,94,17,#001717,0x3011,#001919
104,65,6,95,18,#000f0f,0x0011,#001010
104,66,1,79,2,#006666,0x0066,#006363
104,66,2,80,3,#006e6e,0x3066,#006b6b
104,66,3,81,4,#007676,0x0077,#007373
104,66,4,82,5,#007676,0x0077,#007373
104,66,5,83,6,#006e6e,0x3066,#006b6b
104,66,6,84,7,#006666,0x0066,#006363
104,68,1,79,2,#006666,0x0066,#006363
104,68,2,80,3,#006e6e,0x3066,#006b6b
104,68,3,84,7,#006666,0x0066,#006363
104,69,1,90,13,#003737,0x3033,#003a3a
104,70,1,85,8,#005e5e,0x3055,#005a5a
104,70,2,86,9,#005656,0x0055,#005252
104,70,3,87,10,#004f4f,0x0055,#005252
104,70,4,88,11,#004747,0x3044,#004a4a
104,70,5,89,12,#003f3f,0x0044,#004242
104,70,6,95,18,#000f0f,0x0011,#001010
104,70,7,96,19,#003200,0x0030,#003100
104,74,1,84,7,#006666,0x0066,#006363
104,74,2,85,8,#005e5e,0x3055,#005a5a
104,74,3,86,9,#005656,0x0055,#005252
104,74,4,87,10,#004f4f,0x0055,#005252
104,74,5,88,11,#004747,0x3044,#004a4a
104,74,6,89,12,#003f3f,0x0044,#004242
104,76,1,77,0,#005656,0x0055,#005252
104,76,2,78,1,#005e5e,0x3055,#005a5a
104,76,3,79,2,#006666,0x0066,#006363
104,79,1,84,7,#006666,0x0066,#006363
104,79,2,85,8,#005e5e,0x3055,#005a5a
104,79,3,86,9,#005656,0x0055,#005252
104,79,4,87,10,#004f4f,0x0055,#005252
105,34,1,77,0,#005e5e,0x3055,#005a5a
105,34,2,78,1,#006666,0x0066,#006363
105,34,3,79,2,#006e6e,0x3066,#006b6b
105,35,1,78,1,#006666,0x0066,#006363
105,35,2,79,2,#006e6e,0x3066,#006b6b
105,36,1,84,7,#005e5e,0x3055,#005a5a
105,36,2,85,8,#005656,0x0055,#005252
105,36,3,86,9,#004f4f,0x0055,#005252
105,36,4,87,10,#004747,0x3044,#004a4a
105,37,1,84,7,#005e5e,0x3055,#005a5a
105,37,2,85,8,#005656,0x0055,#005252
105,37,3,86,9,#004f4f,0x0055,#005252
105,37,4,87,10,#004747,0x3044,#004a4a
105,37,5,88,11,#003f3f,0x0044,#004242
105,38,1,79,2,#006e6e,0x3066,#006b6b
105,38,2,80,3,#007676,0x0077,#007373
105,38,3,81,4,#007676,0x0077,#007373
105,38,4,82,5,#006e6e,0x3066,#006b6b
105,38,5,83,6,#006666,0x0066,#006363
105,38,6,84,7,#005e5e,0x3055,#005a5a
105,49,1,79,2,#006e6e,0x3066,#006b6b
105,49,2,80,3,#007676,0x0077,#007373
105,49,3,81,4,#007676,0x0077,#007373
105,49,4,82,5,#006e6e,0x3066,#006b6b
105,49,5,83,6,#006666,0x0066,#006363
105,49,6,84,7,#005e5e,0x3055,#005a5a
105,50,1,90,13,#002f2f,0x0033,#003131
105,50,2,94,17,#000f0f,0x0011,#001010
105,50,3,95,18,#003200,0x0030,#003100
105,56,1,77,0,#005e5e,0x3055,#005a5a
105,56,2,78,1,#006666,0x0066,#006363
105,56,3,79,2,#006e6e,0x3066,#006b6b
105,59,1,77,0,#005e5e,0x3055,#005a5a
105,59,2,78,1,#006666,0x0066,#006363
105,59,3,79,2,#006e6e,0x3066,#006b6b
105,60,1,83,6,#006666,0x0066,#006363
105,60,2,84,7,#005e5e,0x3055,#005a5a
105,62,1,79,2,#006e6e,0x3066,#006b6b
105,62,2,80,3,#007676,0x0077,#007373
105,62,3,81,4,#007676,0x0077,#007373
105,62,4,82,5,#006e6e,0x3066,#006b6b
105,62,5,83,6,#006666,0x0066,#006363
105,62,6,84,7,#005e5e,0x3055,#005a5a
105,63,1,84,7,#005e5e,0x3055,#005a5a
105,63,2,85,8,#005656,0x0055,#005252
105,63,3,86,9,#004f4f,0x0055,#005252
105,63,4,87,10,#004747,0x3044,#004a4a
105,63,5,90,13,#002f2f,0x0033,#003131
105,63,6,91,14,#002727,0x3022,#002929
105,64,1,84,7,#005e5e,0x3055,#005a5a
105,64,2,85,8,#005656,0x0055,#005252
105,64,3,86,9,#004f4f,0x0055,#005252
105,64,4,87,10,#004747,0x3044,#004a4a
105,64,5,88,11,#003f3f,0x0044,#004242
105,64,6,89,12,#003737,0x3033,#003a3a
105,65,1,90,13,#002f2f,0x0033,#003131
105,65,2,91,14,#002727,0x3022,#002929
105,65,3,92,15,#001f1f,0x0022,#002121
105,65,4,93,16,#001717,0x3011,#001919
105,65,5,94,17,#000f0f,0x0011,#001010
105,65,6,95,18,#003200,0x0030,#003100
105,66,1,79,2,#006e6e,0x3066,#006b6b
105,66,2,80,3,#007676,0x0077,#007373
105,66,3,81,4,#007676,0x0077,#007373
105,66,4,82,5,#006e6e,0x3066,#006b6b
105,66,5,83,6,#006666,0x0066,#006363
105,66,6,84,7,#005e5e,0x3055,#005a5a
105,68,1,79,2,#006e6e,0x3066,#006b6b
105,68,2,80,3,#007676,0x0077,#007373
105,68,3,84,7,#005e5e,0x3055,#005a5a
105,69,1,90,13,#002f2f,0x0033,#003131
105,70,1,85,8,#005656,0x0055,#005252
105,70,2,86,9,#004f4f,0x0055,#005252
105,70,3,87,10,#004747,0x3044,#004a4a
105,70,4,88,11,#003f3f,0x0044,#004242
105,70,5,89,12,#003737,0x3033,#003a3a
105,70,6,95,18,#003200,0x0030,#003100
105,70,7,96,19,#004300,0x0040,#004200
105,74,1,84,7,#005e5e,0x3055,#005a5a
105,74,2,85,8,#005656,0x0055,#005252
105,74,3,86,9,#004f4f,0x0055,#005252
105,74,4,87,10,#004747,0x3044,#004a4a
105,74,5,88,11,#003f3f,0x0044,#004242
105,74,6,89,12,#003737,0x3033,#003a3a
105,76,1,77,0,#005e5e,0x3055,#005a5a
105,76,2,78,1,#006666,0x0066,#006363
105,76,3,79,2,#006e6e,0x3066,#006b6b
105,79,1,84,7,#005e5e,0x3055,#005a5a
105,79,2,85,8,#005656,0x0055,#005252
105,79,3,86,9,#004f4f,0x0055,#005252
105,79,4,87,10,#004747,0x3044,#004a4a
106,34,1,77,0,#006666,0x0066,#006363
106,34,2,78,1,#006e6e,0x3066,#006b6b
106,34,3,79,2,#007676,0x0077,#007373
106,35,1,78,1,#006e6e,0x3066,#006b6b
106,35,2,79,2,#007676,0x0077,#007373
106,36,1,84,7,#005656,0x0055,#005252
106,36,2,85,8,#004f4f,0x0055,#005252
106,36,3,86,9,#004747,0x3044,#004a4a
106,36,4,87,10,#003f3f,0x0044,#004242
106,37,1,84,7,#005656,0x0055,#005252
106,37,2,85,8,#004f4f,0x0055,#005252
106,37,3,86,9,#004747,0x3044,#004a4a
106,37,4,87,10,#003f3f,0x0044,#004242
106,37,5,88,11,#003737,0x3033,#003a3a
106,38,1,79,2,#007676,0x0077,#007373
106,38,2,80,3,#007676,0x0077,#007373
106,38,3,81,4,#006e6e,0x3066,#006b6b
106,38,4,82,5,#006666,0x0066,#006363
106,38,5,83,6,#005e5e,0x3055,#005a5a
106,38,6,84,7,#005656,0x0055,#005252
106,49,1,79,2,#007676,0x0077,#007373
106,49,2,80,3,#007676,0x0077,#007373
106,49,3,81,4,#006e6e,0x3066,#006b6b
106,49,4,82,5,#006666,0x0066,#006363
106,49,5,83,6,#005e5e,0x3055,#005a5a
106,49,6,84,7,#005656,0x0055,#005252
106,50,1,90,13,#002727,0x3022,#002929
106,50,2,94,17,#003200,0x0030,#003100
106,50,3,95,18,#004300,0x0040,#004200
106,56,1,77,0,#006666,0x0066,#006363
106,56,2,78,1,#006e6e,0x3066,#006b6b
106,56,3,79,2,#007676,0x0077,#007373
106,59,1,77,0,#006666,0x0066,#006363
106,59,2,78,1,#006e6e,0x3066,#006b6b
106,59,3,79,2,#007676,0x0077,#007373
106,60,1,83,6,#005e5e,0x3055,#005a5a
106,60,2,84,7,#005656,0x0055,#005252
106,62,1,79,2,#007676,0x0077,#007373
106,62,2,80,3,#007676,0x0077,#007373
106,62,3,81,4,#006e6e,0x3066,#006b6b
106,62,4,82,5,#006666,0x0066,#006363
106,62,5,83,6,#005e5e,0x3055,#005a5a
106,62,6,84,7,#005656,0x0055,#005252
106,63,1,84,7,#005656,0x0055,#005252
106,63,2,85,8,#004f4f,0x0055,#005252
106,63,3,86,9,#004747,0x3044,#004a4a
106,63,4,87,10,#003f3f,0x0044,#004242
106,63,5,90,13,#002727,0x3022,#002929
106,63,6,91,14,#001f1f,0x0022,#002121
106,64,1,84,7,#005656,0x0055,#005252
106,64,2,85,8,#004f4f,0x0055,#005252
106,64,3,86,9,#004747,0x3044,#004a4a
106,64,4,87,10,#003f3f,0x0044,#004242
106,64,5,88,11,#003737,0x3033,#003a3a
106,64,6,89,12,#002f2f,0x0033,#003131
106,65,1,90,13,#002727,0x3022,#002929
106,65,2,91,14,#001f1f,0x0022,#002121
106,65,3,92,15,#001717,0x3011,#001919
106,65,4,93,16,#000f0f,0x0011,#001010
106,65,5,94,17,#003200,0x0030,#003100
106,65,6,95,18,#004300,0x0040,#004200
106,66,1,79,2,#007676,0x0077,#007373
106,66,2,80,3,#007676,0x0077,#007373
106,66,3,81,4,#006e6e,0x3066,#006b6b
106,66,4,82,5,#006666,0x0066,#006363
106,66,5,83,6,#005e5e,0x3055,#005a5a
106,66,6,84,7,#005656,0x0055,#005252
106,68,1,79,2,#007676,0x0077,#007373
106,68,2,80,3,#007676,0x0077,#007373
106,68,3,84,7,#005656,0x0055,#005252
106,69,1,90,13,#002727,0x3022,#002929
106,70,1,85,8,#004f4f,0x0055,#005252
106,70,2,86,9,#004747,0x3044,#004a4a
106,70,3,87,10,#003f3f,0x0044,#004242
106,70,4,88,11,#003737,0x3033,#003a3a
106,70,5,89,12,#002f2f,0x0033,#003131
106,70,6,95,18,#004300,0x0040,#004200
106,70,7,96,19,#005400,0x0050,#005200
106,74,1,84,7,#005656,0x0055,#005252
106,74,2,85,8,#004f4f,0x0055,#005252
106,74,3,86,9,#004747,0x3044,#004a4a
106,74,4,87,10,#003f3f,0x0044,#004242
106,74,5,88,11,#003737,0x3033,#003a3a
106,74,6,89,12,#002f2f,0x0033,#003131
106,76,1,77,0,#006666,0x0066,#006363
106,76,2,78,1,#006e6e,0x3066,#006b6b
106,76,3,79,2,#007676,0x0077,#007373
106,79,1,84,7,#005656,0x0055,#005252
106,79,2,85,8,#004f4f,0x0055,#005252
106,79,3,86,9,#004747,0x3044,#004a4a
106,79,4,87,10,#003f3f,0x0044,#004242
107,34,1,77,0,#006e6e,0x3066,#006b6b
107,34,2,78,1,#007676,0x0077,#007373
107,34,3,79,2,#007676,0x0077,#007373
107,35,1,78,1,#007676,0x0077,#007373
107,35,2,79,2,#007676,0x0077,#007373
107,36,1,84,7,#004f4f,0x0055,#005252
107,36,2,85,8,#004747,0x3044,#004a4a
107,36,3,86,9,#003f3f,0x0044,#004242
107,36,4,87,10,#003737,0x3033,#003a3a
107,37,1,84,7,#004f4f,0x0055,#005252
107,37,2,85,8,#004747,0x3044,#004a4a
107,37,3,86,9,#003f3f,0x0044,#004242
107,37,4,87,10,#003737,0x3033,#003a3a
107,37,5,88,11,#002f2f,0x0033,#003131
107,38,1,79,2,#007676,0x0077,#007373
107,38,2,80,3,#006e6e,0x3066,#006b6b
107,38,3,81,4,#006666,0x0066,#006363
107,38,4,82,5,#005e5e,0x3055,#005a5a
107,38,5,83,6,#005656,0x0055,#005252
107,38,6,84,7,#004f4f,0x0055,#005252
107,49,1,79,2,#007676,0x0077,#007373
107,49,2,80,3,#006e6e,0x3066,#006b6b
107,49,3,81,4,#006666,0x0066,#006363
107,49,4,82,5,#005e5e,0x3055,#005a5a
107,49,5,83,6,#005656,0x0055,#005252
107,49,6,84,7,#004f4f,0x0055,#005252
107,50,1,90,13,#001f1f,0x0022,#002121
107,50,2,94,17,#004300,0x0040,#004200
107,50,3,95,18,#005400,0x0050,#005200
107,56,1,77,0,#006e6e,0x3066,#006b6b
107,56,2,78,1,#007676,0x0077,#007373
107,56,3,79,2,#007676,0x0077,#007373
107,59,1,77,0,#006e6e,0x3066,#006b6b
107,59,2,78,1,#007676,0x0077,#007373
107,59,3,79,2,#007676,0x0077,#007373
107,60,1,83,6,#005656,0x0055,#005252
107,60,2,84,7,#004f4f,0x0055,#005252
107,62,1,79,2,#007676,0x0077,#007373
107,62,2,80,3,#006e6e,0x3066,#006b6b
107,62,3,81,4,#006666,0x0066,#006363
107,62,4,82,5,#005e5e,0x3055,#005a5a
107,62,5,83,6,#005656,0x0055,#005252
107,62,6,84,7,#004f4f,0x0055,#005252
107,63,1,84,7,#004f4f,0x0055,#005252
107,63,2,85,8,#004747,0x3044,#004a4a
107,63,3,86,9,#003f3f,0x0044,#004242
107,63,4,87,10,#003737,0x3033,#003a3a
107,63,5,90,13,#001f1f,0x0022,#002121
107,63,6,91,14,#001717,0x3011,#001919
107,64,1,84,7,#004f4f,0x0055,#005252
107,64,2,85,8,#004747,0x3044,#004a4a
107,64,3,86,9,#003f3f,0x0044,#004242
107,64,4,87,10,#003737,0x3033,#003a3a
107,64,5,88,11,#002f2f,0x0033,#003131
107,64,6,89,12,#002727,0x3022,#002929
107,65,1,90,13,#001f1f,0x0022,#002121
107,65,2,91,14,#001717,0x3011,#001919
107,65,3,92,15,#000f0f,0x0011,#001010
107,65,4,93,16,#003200,0x0030,#003100
107,65,5,94,17,#004300,0x0040,#004200
107,65,6,95,18,#005400,0x0050,#005200
107,66,1,79,2,#007676,0x0077,#007373
107,66,2,80,3,#006e6e,0x3066,#006b6b
107,66,3,81,4,#006666,0x0066,#006363
107,66,4,82,5,#005e5e,0x3055,#005a5a
107,66,5,83,6,#005656,0x0055,#005252
107,66,6,84,7,#004f4f,0x0055,#005252
107,68,1,79,2,#007676,0x0077,#007373
107,68,2,80,3,#006e6e,0x3066,#006b6b
107,68,3,84,7,#004f4f,0x0055,#005252
107,69,1,90,13,#001f1f,0x0022,#002121
107,70,1,85,8,#004747,0x3044,#004a4a
107,70,2,86,9,#003f3f,0x0044,#004242
107,70,3,87,10,#003737,0x3033,#003a3a
107,70,4,88,11,#002f2f,0x0033,#003131
107,70,5,89,12,#002727,0x3022,#002929
107,70,6,95,18,#005400,0x0050,#005200
107,70,7,96,19,#006500,0x0060,#006300
107,74,1,84,7,#004f4f,0x0055,#005252
107,74,2,85,8,#004747,0x3044,#004a4a
107,74,3,86,9,#003f3f,0x0044,#004242
107,74,4,87,10,#003737,0x3033,#003a3a
107,74,5,88,11,#002f2f,0x0033,#003131
107,74,6,89,12,#002727,0x3022,#002929
107,76,1,77,0,#006e6e,0x3066,#006b6b
107,76,2,78,1,#007676,0x0077,#007373
107,76,3,79,2,#007676,0x0077,#007373
107,79,1,84,7,#004f4f,0x0055,#005252
107,79,2,85,8,#004747,0x3044,#004a4a
107,79,3,86,9,#003f3f,0x0044,#004242
107,79,4,87,10,#003737,0x3033,#003a3a
108,34,1,77,0,#007676,0x0077,#007373
108,34,2,78,1,#007676,0x0077,#007373
108,34,3,79,2,#006e6e,0x3066,#006b6b
108,35,1,78,1,#007676,0x0077,#007373
108,35,2,79,2,#006e6e,0x3066,#006b6b
108,36,1,84,7,#004747,0x3044,#004a4a
108,36,2,85,8,#003f3f,0x0044,#004242
108,36,3,86,9,#003737,0x3033,#003a3a
108,36,4,87,10,#002f2f,0x0033,#003131
108,37,1,84,7,#004747,0x3044,#004a4a
108,37,2,85,8,#003f3f,0x0044,#004242
108,37,3,86,9,#003737,0x3033,#003a3a
108,37,4,87,10,#002f2f,0x0033,#003131
108,37,5,88,11,#002727,0x3022,#002929
108,38,1,79,2,#006e6e,0x3066,#006b6b
108,38,2,80,3,#006666,0x0066,#006363
108,38,3,81,4,#005e5e,0x3055,#005a5a
108,38,4,82,5,#005656,0x0055,#005252
108,38,5,83,6,#004f4f,0x0055,#005252
108,38,6,84,7,#004747,0x3044,#004a4a
108,49,1,79,2,#006e6e,0x3066,#006b6b
108,49,2,80,3,#006666,0x0066,#006363
108,49,3,81,4,#005e5e,0x3055,#005a5a
108,49,4,82,5,#005656,0x0055,#005252
108,49,5,83,6,#004f4f,0x0055,#005252
108,49,6,84,7,#004747,0x3044,#004a4a
108,50,1,90,13,#001717,0x3011,#001919
108,50,2,94,17,#005400,0x0050,#005200
108,50,3,95,18,#006500,0x0060,#006300
108,56,1,77,0,#007676,0x0077,#007373
108,56,2,78,1,#007676,0x0077,#007373
108,56,3,79,2,#006e6e,0x3066,#006b6b
108,59,1,77,0,#007676,0x0077,#007373
108,59,2,78,1,#007676,0x0077,#007373
108,59,3,79,2,#006e6e,0x3066,#006b6b
108,60,1,83,6,#004f4f,0x0055,#005252
108,60,2,84,7,#004747,0x3044,#004a4a
108,62,1,79,2,#006e6e,0x3066,#006b6b
108,62,2,80,3,#006666,0x0066,#006363
108,62,3,81,4,#005e5e,0x3055,#005a5a
108,62,4,82,5,#005656,0x0055,#005252
108,62,5,83,6,#004f4f,0x0055,#005252
108,62,6,84,7,#004747,0x3044,#004a4a
108,63,1,84,7,#004747,0x3044,#004a4a
108,63,2,85,8,#003f3f,0x0044,#004242
108,63,3,86,9,#003737,0x3033,#003a3a
108,63,4,87,10,#002f2f,0x0033,#003131
108,63,5,90,13,#001717,0x3011,#001919
108,63,6,91,14,#000f0f,0x0011,#001010
108,64,1,84,7,#004747,0x3044,#004a4a
108,64,2,85,8,#003f3f,0x0044,#004242
108,64,3,86,9,#003737,0x3033,#003a3a
108,64,4,87,10,#002f2f,0x0033,#003131
108,64,5,88,11,#002727,0x3022,#002929
108,64,6,89,12,#001f1f,0x0022,#002121
108,65,1,90,13,#001717,0x3011,#001919
108,65,2,91,14,#000f0f,0x0011,#001010
108,65,3,92,15,#003200,0x0030,#003100
108,65,4,93,16,#004300,0x0040,#004200
108,65,5,94,17,#005400,0x0050,#005200
